movie_id,country
6977,US
168530,US
634,FR
634,IE
634,GB
634,US
392,GB
392,US
10327,US
88042,US
41630,US
11969,US
2085,US
794,GB
794,US
9286,CA
9286,DE
9286,US
77877,US
1265,US
866,GB
866,US
175555,US
75174,CA
75174,US
11096,US
8699,US
769,US
10923,CA
10923,US
11283,FR
11283,GB
11283,US
111,US
11676,US
746,FR
746,CN
746,GB
746,IT
77866,US
77866,GB
77866,FR
9416,US
7345,US
14317,US
20694,US
12277,US
9779,US
2140,FR
2140,US
12620,US
14177,US
198185,US
227156,US
10735,US
11351,US
10030,CA
10030,US
10623,US
590,US
9655,US
1268,GB
1268,FR
1268,DE
11237,US
190955,FR
190955,US
5123,US
4518,US
11932,CA
11932,US
11165,JP
11165,US
6116,GB
57431,US
21724,US
278,US
9290,AU
9290,US
11543,US
284536,US
152737,US
13374,US
13374,CA
8976,US
319888,DE
319888,GB
319888,US
9469,US
1909,US
22971,US
34813,US
46261,US
46261,AU
46261,MX
10431,US
10431,CA
8051,US
9352,US
10167,DE
10167,US
17170,JP
17170,US
18975,CZ
18975,FR
18975,DE
18975,GB
18975,US
15487,US
22825,US
11152,US
11152,DE
11152,AU
1831,US
43931,US
10591,US
10861,US
12770,US
276907,GB
276907,US
276907,FR
10074,US
65055,US
10397,IE
10397,US
200505,US
11954,GB
60309,US
9787,DE
9787,US
293646,US
293646,CL
6978,US
133698,FR
59440,US
1770,IE
1770,GB
10655,US
8988,US
15992,AU
15992,US
17707,US
77883,US
77883,CA
40001,US
64639,US
9903,US
21338,US
20766,US
19803,US
20309,US
9912,NZ
9912,CH
9912,JP
9912,US
9067,US
27360,CA
27360,US
8338,BR
8338,CA
8338,JP
168705,US
72113,ES
72113,FR
72113,DE
72113,PL
9729,US
94352,US
22256,US
12404,US
152742,IT
11699,US
49953,FR
49953,BE
48034,FR
39845,US
39845,DE
25353,FR
36696,US
36696,RU
109091,GB
109091,US
38543,GB
38543,US
33157,IT
33157,RU
290864,HK
290864,CN
242166,RU
242166,US
859,GB
859,US
83770,BR
83770,FR
83770,GB
83770,US
168,US
1246,US
4233,US
174751,US
184098,US
2069,CA
2069,US
1788,US
11635,US
177,US
3600,US
2621,US
10358,US
10480,DE
10480,US
10313,GB
10313,US
18828,US
3558,DE
3558,US
13476,US
10208,US
24961,US
20697,US
20761,US
70868,US
43593,US
6478,DE
6478,GB
6478,US
26672,GB
45881,ES
45881,GB
45881,FR
41283,US
4935,JP
19908,US
10663,US
1891,US
9737,US
37137,US
9532,US
10316,US
2787,US
12658,US
152601,CN
152601,US
10866,US
227707,BE
227707,GB
227707,ES
21349,US
19150,US
70435,IE
70435,US
580,US
9819,US
13579,US
20024,US
20024,GB
2453,US
6973,US
11156,BE
11156,FR
354110,CA
22215,DE
22215,GB
22215,FR
11632,GB
11632,US
30596,CN
3021,US
957,US
256917,AU
256917,US
251,US
544,US
11395,US
14635,US
13680,US
688,US
11090,US
783,IN
783,GB
228194,IN
228194,US
228194,AE
1642,US
10950,US
235260,US
277,DE
277,HU
277,GB
277,US
8999,GB
8999,US
11323,US
10445,GB
11453,US
146239,US
205588,FR
205588,GB
10878,US
82650,US
10279,US
2294,US
2176,US
270487,US
19366,CA
19366,US
204082,US
24100,DE
24100,NL
24100,US
1599,DE
1599,US
5550,US
30379,US
42586,US
17709,US
287948,BE
287948,CN
287948,FR
7548,GB
9075,NL
9075,DE
9075,GB
11661,BE
11661,FR
11661,DE
11661,JP
11661,NO
11661,RO
11661,GB
11661,US
109513,US
12085,US
204922,FR
204922,SE
204922,GB
38985,US
44113,US
21494,FR
164457,US
4566,US
17795,US
1073,US
153158,AR
153158,ES
81836,IT
81836,ES
81836,US
10724,US
9473,US
2196,GB
1499,HK
1499,US
20857,DE
20857,US
82693,US
1646,DE
1646,US
44944,US
4108,US
4108,FR
8456,US
7341,US
19255,US
10187,US
31005,US
49517,FR
49517,DE
49517,GB
44857,US
50780,AE
50780,US
16363,US
1946,CA
1946,FR
1946,GB
85,US
772,US
840,US
9682,US
96,US
10678,US
274,US
8872,US
16290,US
16290,RO
579,US
14405,US
138843,US
11637,US
226486,US
1584,DE
1584,US
9312,US
12153,US
65057,US
8326,US
35690,US
76203,US
76203,GB
13497,US
35688,US
162,US
296096,US
103370,US
1051,US
376659,US
10073,CH
10073,US
16690,AU
16690,CA
16690,US
273895,GB
273895,US
14873,AU
14873,US
8968,US
9963,US
15655,US
21208,CA
21208,FR
21208,DE
21208,US
272878,US
9760,US
314365,CA
314365,US
13279,US
1975,US
33644,US
1649,US
9895,US
9570,US
27579,GB
27579,US
16052,US
40264,US
1164,FR
1164,JP
1164,MX
1164,US
239678,US
14359,US
3989,DE
3989,US
76617,US
1710,US
4258,US
20391,US
10139,US
335778,US
9645,AU
9645,US
55465,US
617,US
19904,US
48289,US
243,GB
243,US
6933,DE
6933,JP
6933,US
17182,US
8848,AU
8848,GB
8848,US
38,US
38303,US
1266,US
107985,GB
14043,US
19901,US
19901,AU
34016,US
59860,HU
59860,US
10069,US
9588,AU
9588,US
12819,US
12819,IN
9954,US
10115,DE
10115,US
25132,AE
25132,US
577,US
328387,US
12690,US
9945,US
539,US
13596,US
226857,US
13159,US
47941,US
526,US
22796,US
2355,US
5915,US
9842,US
61012,FR
61012,CA
755,US
13682,US
9089,US
9470,CN
9470,HK
18357,US
7979,CN
7979,US
470,US
15644,US
9582,US
10642,US
22074,US
2428,US
290751,ES
290751,GB
290751,US
13805,US
4597,US
9414,US
63492,US
81796,FR
10710,US
15092,US
11382,US
15005,US
8198,US
6963,DE
6963,US
15070,US
12797,US
17134,US
41402,GB
41402,US
18885,JP
18885,US
4953,US
4953,GB
10773,GB
146198,US
2639,US
10563,AU
10563,US
295964,US
5971,US
9716,US
11835,US
26171,US
31117,DE
31117,GB
31117,US
9074,US
14396,US
15673,US
42618,US
171274,US
24432,FR
24432,GB
24432,US
109417,US
13948,US
106747,US
10929,US
14220,US
46435,GB
46435,US
256962,MX
256962,US
48231,CH
48231,GB
48231,DE
48231,CA
3509,US
82684,US
12142,CA
12142,DE
12142,US
23367,US
10740,FR
10740,DE
10740,US
10740,GB
241239,AE
241239,US
14582,CA
14914,US
3902,US
77948,US
21755,US
4960,US
128,JP
14652,FR
40932,US
16608,AU
16608,GB
334531,US
32316,US
7299,US
13405,AU
13405,CN
13405,DE
19457,US
112937,US
314385,FR
314385,US
8953,JP
29078,US
46503,US
10448,US
13688,HK
10353,FR
43935,US
11458,DE
11458,US
44638,US
241257,CA
241257,ES
14538,CN
14538,HK
14538,KR
13250,CA
13250,GB
13250,US
133931,ZA
280871,IN
239897,US
184341,PA
184341,US
334074,GB
334074,US
199373,US
14202,CA
14202,CN
14202,US
6968,CZ
6968,FR
6968,DE
581,GB
581,US
52449,US
12150,US
11247,CA
11247,US
4232,US
9378,CA
9378,US
694,US
694,GB
105,US
11377,US
26367,US
385383,US
41210,US
12090,DE
12090,US
62630,NL
62630,BE
16110,GB
16110,US
29427,US
129,JP
244114,HK
244114,CN
2669,US
2669,GB
203833,DE
203833,US
13523,US
25195,IE
25195,US
17277,US
50725,US
50725,DE
82631,US
73191,US
22479,US
340611,US
10065,US
2757,US
11683,CA
11683,FR
11683,US
244339,HK
244339,CN
1878,US
23082,US
195589,US
854,US
2280,US
496,US
8835,US
157,US
8643,US
10402,US
218043,US
9043,US
21301,US
10147,DE
10147,US
816,DE
816,US
302688,CA
302688,US
60307,US
106,US
279,US
8617,US
10625,US
10934,IT
10934,US
5279,DE
5279,GB
5279,US
10013,US
194662,US
160588,US
9829,FR
9829,GB
9829,US
10028,US
10535,US
790,US
43959,US
10364,US
16991,US
9610,US
1578,US
25643,CA
25643,GB
25643,US
11904,US
28665,US
44115,GB
44115,US
10569,US
10560,US
333348,US
20483,US
11457,US
321697,US
19840,CA
19840,US
22327,US
38665,US
2575,IE
2575,US
11644,US
146227,BG
146227,US
68924,FR
68924,US
253235,US
22102,US
10068,US
848,GB
36811,GB
36811,DE
36811,RU
522,US
130150,US
12246,RU
12246,DE
12246,KZ
13809,GB
27380,HK
27380,US
10549,GB
10549,US
33870,AU
245703,US
10739,GB
10739,NL
10739,FR
127560,AU
127560,GB
37903,AT
37903,FR
37903,DE
37903,IT
10017,US
10017,CA
11468,US
193613,US
17436,DE
17436,US
43434,FR
43434,DE
31166,FR
31166,HK
31166,IE
31166,ES
31166,GB
69848,US
69848,MX
69848,ES
8408,US
8408,JP
332411,US
9389,FR
9389,GB
9389,LU
9626,NL
9626,US
75638,ES
75638,US
8363,US
15670,US
290555,CA
290555,FR
8328,US
10982,US
205,CA
205,GB
205,US
205,IT
205,ZA
1620,FR
1620,US
175541,US
241254,US
31932,US
1933,ES
1933,US
1933,FR
1933,IT
679,GB
679,US
11113,US
3597,US
193893,US
9675,US
9988,US
948,US
21765,US
146304,US
7516,FR
7516,GB
7516,US
41439,CA
41439,US
2752,US
2752,FR
2752,GB
9429,US
38117,US
9792,FR
9792,US
13778,US
228203,US
41382,US
13960,US
114150,US
26602,US
10223,US
16028,US
15639,US
16112,US
26390,US
27759,US
109428,US
23049,GR
23049,US
9310,US
11411,GB
11411,US
16988,CA
16988,FR
16988,US
7304,DE
7304,US
24747,US
58048,GB
1491,CZ
1491,US
2989,US
10629,IE
10629,GB
10629,US
255343,BE
255343,FR
255343,ES
4723,DE
4723,US
4723,FR
10800,FR
25763,US
79694,US
4032,US
18615,US
10673,US
4584,GB
4584,US
2977,GB
2977,US
10760,US
11093,US
207,US
8467,US
639,US
24226,US
9285,US
14709,US
74643,BE
74643,FR
13788,US
83666,US
10781,US
318850,US
13908,US
1417,ES
1417,US
1417,MX
39180,AU
39180,US
16161,US
49950,US
10956,US
9594,US
4638,GB
13972,US
5038,US
5038,ES
13491,SE
10571,US
10994,DE
10994,US
19994,US
25166,US
30890,US
23169,US
17403,US
12120,US
9800,US
1090,US
18475,US
40160,US
18074,US
9689,US
9781,US
8009,GB
8009,US
3877,US
8854,US
152599,US
18840,CN
18840,DE
18840,RU
18840,GB
18840,US
68727,GB
68727,FR
12657,US
8265,FR
12410,DE
12410,GB
34647,CA
34647,FR
34647,DE
34647,IT
73935,US
28178,GB
28178,US
185567,ZA
185567,FR
264656,FR
264656,US
35696,US
16351,CA
16351,FR
38717,US
18777,US
2110,JP
2110,FR
9035,CA
9035,US
90,US
771,US
12154,US
9576,US
744,US
146,CN
146,HK
146,TW
146,US
14,US
45269,GB
9493,US
22556,US
873,US
33196,KR
205596,GB
10765,US
16769,US
33217,GB
33217,US
132232,ES
132232,CA
11153,US
208134,US
1165,FR
1165,IT
1165,GB
1165,US
4011,US
17202,US
9587,US
65086,CA
65086,SE
65086,GB
10053,US
11870,US
11778,GB
11778,US
586,US
18736,US
134411,US
134411,AE
287903,US
9276,US
15765,US
2142,US
11397,US
77016,US
11478,CA
11478,US
266856,GB
13411,US
10564,US
947,GB
24150,US
228970,US
18405,US
6961,US
11442,US
2493,US
14047,US
64690,US
11132,DE
11132,US
17127,US
1562,ES
1562,GB
232679,US
17880,US
14736,US
9434,US
23706,US
11531,US
9100,US
116,IE
116,LU
116,RU
116,GB
116,US
38843,US
1245,GB
1245,US
4995,US
10413,US
14012,GB
14012,US
9793,US
12212,CA
12212,US
13768,US
8975,US
342521,US
45272,US
9424,AU
9424,US
97367,US
254904,GB
254904,US
18681,AU
18681,CA
18681,GB
12162,US
11495,US
64689,US
157849,GB
157849,US
157849,DE
13166,US
15511,US
37003,US
12211,US
13816,US
51828,GB
51828,US
22798,US
7501,US
10743,CA
10743,DE
10743,US
37718,US
15237,GB
15237,US
9686,US
17644,US
97430,HK
97430,US
12257,US
13539,US
68,GB
14024,US
115,GB
115,US
7874,US
4911,DE
4911,GB
4911,US
1988,FR
1988,GB
1988,PK
1988,US
16222,US
9557,DE
9557,US
9026,FR
9026,GB
9026,US
18276,US
8321,GB
8321,US
72359,US
10186,US
25704,US
133694,AE
133694,US
19265,FR
19265,US
36047,US
8053,US
8053,FR
2290,FR
2290,HU
2290,US
5236,US
6552,US
1018,FR
1018,US
10075,RO
10075,DE
10075,GB
10075,US
38031,US
38031,ES
42188,GB
42188,US
6687,DE
6687,ES
6687,GB
6687,LT
13853,US
31306,US
8461,AT
8461,FR
8461,DE
8461,IT
8461,GB
8461,US
331592,US
331592,KH
47692,CA
47692,GB
19,DE
10045,FR
400,US
253450,CN
253450,FR
253450,HK
253450,TW
9104,DE
9104,GB
9104,US
11190,RU
16353,TH
23759,FR
23759,GB
24206,CA
24206,GB
10185,US
74536,US
31668,AT
31668,HU
13501,DE
13501,GB
13501,US
15208,CZ
15208,HU
15208,SK
15208,GB
172391,ZA
262543,ES
9288,DE
9288,GB
9288,US
370980,IT
20083,HK
40880,GB
137,US
264999,US
454,US
53457,FR
288980,US
33,US
1951,DK
1951,FR
1951,DE
1951,IT
1951,NL
1951,SE
1951,GB
12405,IN
12405,GB
12405,US
10998,US
114,US
9396,AU
9396,US
319910,US
2604,US
864,US
14435,US
1931,US
691,GB
691,US
9877,CA
9877,FR
9877,US
62008,US
12227,US
13824,CA
71688,FR
71688,GB
15173,US
8291,US
13950,US
12158,US
11586,US
10008,GB
10008,US
2830,US
12403,US
34563,US
14557,US
10368,GB
10368,IT
10280,US
12637,US
34152,US
14434,IN
14434,US
11470,US
10741,US
24940,US
82679,US
2013,FR
2013,US
1440,US
18041,US
28029,AU
28029,US
1123,FR
1123,GB
1123,US
1123,ZA
14033,US
87729,US
16899,CA
16899,GB
41317,US
245700,GB
37842,FR
37842,IT
9045,FR
9045,DE
9045,RO
44092,CN
44092,TW
44092,HK
16005,US
44754,US
23988,CA
23988,US
43949,US
142,CA
142,US
9603,US
10712,US
243938,US
10876,DE
10876,GB
10876,US
86838,GB
25208,US
613,AT
613,DE
613,IT
1913,ES
1913,FR
1913,IT
97370,GB
97370,CH
97370,US
801,US
54518,US
44214,US
240,US
9816,US
10131,US
339984,US
8859,US
11967,US
239563,US
222899,US
4951,US
10985,US
9644,US
332567,US
1954,CA
1954,US
15489,US
15250,US
22345,US
9448,US
38223,US
11186,US
136835,US
5876,US
264660,GB
492,US
25462,US
238603,US
10691,US
1251,JP
1251,US
5172,US
58680,US
264644,CA
264644,IE
14577,CA
14577,US
11592,US
16406,CA
16406,FR
16406,US
19052,US
3682,US
9683,US
2084,GB
2084,US
107811,US
2266,FR
13074,US
144340,US
48217,FR
48217,CA
28211,FR
28211,US
28211,CA
47502,US
9950,DE
9950,US
84892,US
24227,US
9672,US
44853,GB
44853,CA
44853,FR
157544,US
59678,GB
79777,US
158011,US
407887,KR
17043,AU
17043,US
8952,US
62204,CA
62204,FR
62204,US
13435,US
17187,US
319,US
59457,DE
59457,FR
59457,HU
9504,US
37414,US
6217,US
26688,US
43867,US
6615,US
14574,GB
14574,US
16,AR
16,DK
16,FI
16,FR
16,DE
16,IS
16,IT
16,NL
16,NO
16,SE
16,GB
16,US
39780,AU
39780,GB
39780,US
21612,US
36691,US
23631,US
45324,CA
12144,IE
12144,US
11658,KR
56601,US
9552,US
578,US
2105,US
126319,BE
126319,FR
126319,LU
10136,US
67660,US
10611,US
154,US
3049,US
860,US
9281,US
75674,US
9762,US
3179,US
184,US
13335,US
76726,US
10269,GB
10269,US
36819,GB
17130,US
57214,US
11202,US
9357,US
13812,US
9030,US
19084,US
8386,US
10437,US
1360,MX
1360,US
1360,CA
101267,US
222935,US
10220,US
284296,US
31915,US
11601,US
205220,GB
11354,US
16241,GB
16241,US
14191,AU
14191,US
286565,US
26710,US
129670,US
9059,US
34549,US
57157,US
1948,US
28353,US
46889,US
38093,US
14976,US
11027,DE
11027,US
3635,GB
3635,LU
387,DE
6020,US
122906,GB
9550,CN
9550,HK
60599,US
227719,US
14299,US
12088,AU
12088,US
14799,US
9466,US
7510,US
31246,US
61752,US
10944,AU
10944,US
10362,FR
10362,US
14778,DE
14778,GB
1255,KR
45226,US
10212,CZ
10212,GB
10212,US
8669,US
179144,IT
16857,US
86825,US
844,DE
844,HK
844,CN
844,FR
844,IT
8060,CA
8060,US
15907,ZA
38448,IE
38448,US
327,GB
327,JP
327,US
9260,DE
9260,US
61337,US
61337,AU
13079,US
89325,US
4170,DE
4170,US
41508,HU
41508,DE
41508,GB
41508,IL
12479,US
44555,CN
10133,US
21345,CN
21345,HK
61984,JP
50601,US
26466,AU
26466,GB
345003,US
236751,US
107,GB
107,US
357837,US
8913,US
13889,JP
18530,CA
18530,DE
18530,FR
18530,GB
358451,HK
358451,CN
927,US
11,US
291870,US
907,IT
907,US
206563,BR
206563,GB
11887,US
45317,US
12094,US
10377,US
249164,US
256092,AU
256092,CA
9942,US
10748,GB
1817,US
10229,US
687,US
687,GB
796,US
22804,AU
22804,CA
22804,GB
22804,US
10156,US
12837,US
17708,US
13937,US
28932,US
31909,US
167073,CA
167073,IE
3175,GB
3175,US
14369,US
16888,US
121826,GB
10646,US
12149,DE
12149,IT
12149,US
304357,GB
304357,US
11184,DE
11184,US
766,US
20009,CA
20009,US
1587,US
30973,CA
30973,GB
11109,GB
11109,FR
9027,FR
9027,GB
9027,US
63020,US
86829,US
86829,FR
86829,GB
11065,US
13888,FJ
42345,US
13994,US
1590,DE
1590,US
62728,GB
11917,US
45138,IT
80271,US
4657,AU
14395,IN
24137,GB
24137,US
190847,IE
190847,GB
11056,ES
11056,US
62,US
62,GB
601,US
13067,US
25379,CA
88641,US
58051,IN
14877,CA
96399,MX
304410,FR
489,CA
489,US
373314,US
214,US
10890,US
1588,US
316727,FR
316727,US
10314,US
663,US
11804,CA
11804,GB
11804,US
16781,US
11873,US
9289,US
10414,US
1970,JP
1970,US
9614,US
8922,DE
8922,US
1648,US
17917,GB
74534,AE
74534,GB
74534,US
19405,US
9355,AU
10999,US
321258,US
321258,CN
321258,CA
44040,US
10426,US
280092,CA
280092,US
13938,US
10163,GB
10163,JP
10163,US
12182,US
1832,US
9034,US
15301,US
10135,US
26352,US
20616,US
9794,US
15037,US
227,US
294272,US
11336,US
283445,US
88036,US
10984,US
22824,US
9526,US
39349,US
15983,US
14544,US
11545,US
42684,US
268238,GB
268238,US
8359,US
15648,US
41823,US
11891,HK
11891,US
9362,US
9902,DE
9902,US
14729,US
9455,US
103731,US
10090,US
164558,US
19905,US
17710,US
75900,GB
9515,DE
9515,US
27322,US
328425,US
14120,US
10050,US
1542,US
10490,US
87093,CA
87093,US
10029,US
9893,US
11507,US
37931,US
3472,GB
87818,US
13160,US
88005,US
52067,US
73,US
134597,US
24034,US
14283,CA
14283,IT
14283,GB
404,US
13201,DE
13201,US
209403,US
7942,GB
73247,US
253331,US
34043,US
9952,US
256924,US
82532,US
41110,IT
134371,US
2088,GB
2088,US
10388,US
1640,DE
1640,US
25520,GB
25520,FR
25520,DE
25520,US
27342,US
13689,DE
13689,US
67911,US
24664,US
329440,US
47890,NL
47890,US
252512,US
55720,US
9613,CA
9613,GB
29076,US
29339,GB
29339,US
68812,US
14195,FR
14195,US
73567,US
41479,US
15394,CA
15394,GB
10071,US
1989,CN
1989,FR
1989,HK
91076,ES
91076,US
91076,JP
12779,IT
12779,GB
13191,BG
11770,CN
11770,HK
12703,FR
12703,JP
12703,US
64559,FR
64559,CH
222649,US
115872,FR
115872,IT
115872,DE
115872,ES
101173,IT
101173,CS
101173,US
25350,BE
25350,DE
25350,US
10034,GB
10034,US
20178,US
5072,GB
5072,DE
5072,HU
18191,US
31007,US
11546,US
184374,MX
268171,US
78149,US
39037,US
22805,US
39055,CA
245846,AU
25186,US
15017,US
12245,ES
12245,FR
12245,GB
49787,AU
16358,DE
16358,GB
16358,US
7006,CA
7006,US
66767,CA
17622,CA
17622,GB
283671,MX
283671,KR
18516,DE
18516,IL
18516,US
217708,NO
217708,IS
42057,GB
17577,US
14608,CA
14608,ZA
14608,GB
34417,US
15067,KR
78383,US
43090,CA
16614,US
9700,US
10471,US
250066,CA
250066,LU
667,GB
208869,GB
86837,FR
86837,AT
86837,DE
10306,US
106845,US
11576,US
219,ES
11827,CA
22820,US
31174,GB
31174,US
244316,CA
244316,US
37737,IN
62215,DK
62215,FR
62215,DE
62215,SE
66125,AU
132316,IN
348,US
348,GB
30497,US
27586,US
14811,US
660,BS
660,FR
660,GB
660,US
68684,US
40794,IT
9400,US
16162,US
10585,US
2359,US
238636,FR
238636,US
10472,US
11282,US
6521,DE
6521,GB
6521,US
14181,US
1621,US
9656,CA
9656,US
16428,US
10705,GB
8272,US
24621,US
1619,US
9685,US
14425,US
14624,US
10179,US
15568,US
14057,US
12621,US
1808,GB
293670,KR
67675,US
27329,TH
29514,IT
29514,US
250349,FR
12454,FR
12454,GB
39806,US
15699,AU
8883,CZ
8883,DK
8883,FI
8883,FR
8883,DE
8883,NO
8883,SE
17926,US
291081,GB
41248,FR
25968,US
9671,AU
52010,GB
11588,GB
11588,US
11588,DE
43418,AU
71157,FR
13483,US
333355,KR
333355,US
327833,CA
327833,TH
327833,US
1547,US
25196,US
16323,US
175528,US
8069,US
71805,US
71805,NO
71805,SE
9451,US
16727,IN
16727,US
272693,US
10696,US
150202,US
19644,KR
29963,GB
29963,FR
29963,AU
26022,IN
26022,US
152747,US
1116,IE
1116,GB
1116,DE
1116,IT
1116,ES
1116,FR
1116,BE
1116,CH
185008,IN
11620,US
14353,US
11818,TR
680,US
11176,US
242582,US
11217,US
15121,US
2619,US
773,US
235,US
170,GB
14114,US
10734,US
28121,US
40807,US
10885,US
225565,US
385736,US
11971,GB
11971,US
668,GB
668,US
11596,US
14429,US
13751,US
9490,US
14536,CA
14536,US
1359,CA
1359,US
9962,NL
9962,DE
9962,US
15049,CA
22821,US
42819,US
209263,US
37735,US
59930,US
10873,US
51588,US
23570,US
19489,US
14629,US
8293,GB
291270,US
44009,GB
1958,FR
1958,IT
13154,US
26618,DE
26618,US
43923,US
46138,GB
45791,IE
45791,GB
26306,US
110683,GB
26963,BE
26963,FR
26963,IE
198277,US
7870,US
13072,US
153397,GB
30141,US
17044,GB
17044,FR
10288,CA
12183,DE
12183,US
44147,FR
44147,GB
12192,US
13197,US
10913,DK
10913,FR
10913,GB
251321,FR
251321,US
251321,ES
149,JP
10425,DE
10425,US
49081,CA
256687,US
220488,CN
1544,DE
1544,GB
1544,US
374461,US
302,FR
302,GB
182873,US
21512,US
21512,AU
389425,US
403,US
29461,US
33542,HK
283708,FR
9388,US
1691,US
24684,GB
24684,US
2610,US
11308,CA
11308,GB
11308,US
11022,CA
11022,US
34341,CA
15365,US
12569,US
24356,US
24356,GB
2577,GB
103903,GB
73873,GB
73873,IE
312113,US
312113,NG
14165,IN
2011,FR
2011,US
45650,US
7735,DE
301365,DK
301365,FR
301365,US
25941,GB
7326,US
326284,CA
681,GB
681,US
238,US
535,US
19913,US
713,NZ
713,AU
713,FR
77930,US
10727,AU
10727,US
253,GB
17908,US
8390,FR
8390,DE
8390,GB
8390,US
57119,US
3291,FR
3291,JP
3291,GB
3291,US
398,CA
398,US
8068,US
10803,US
682,GB
682,US
10117,US
9392,GB
24977,US
79316,US
2074,US
1696,DE
1696,US
308639,US
22314,US
2662,US
77156,US
12573,US
12573,GB
12573,FR
44718,US
11342,US
241771,US
34653,US
11051,US
11051,CA
14578,US
57825,GB
57825,US
9555,AU
15581,US
13006,GB
16651,US
4251,IN
12400,US
39053,US
14112,US
12271,US
71859,GB
71859,US
226354,GB
226354,US
48620,US
33676,CA
33676,US
37080,ES
37080,US
25388,GB
11687,FR
39210,US
31535,US
44835,US
192134,GB
1956,US
1956,AR
24985,DE
24985,GB
306745,US
47088,FR
47088,US
110402,RU
27004,US
15013,GB
15013,ZA
15013,FR
8374,CA
8374,US
277519,CN
277519,HK
78381,US
164372,RU
294512,US
8879,US
13001,CA
13001,US
9571,US
13649,US
334527,US
2211,DE
13919,DE
13919,US
14576,US
82505,US
46738,CA
46738,FR
38970,IT
41009,IE
41009,GB
7347,BR
250546,US
650,US
16620,US
25113,US
11033,US
34723,US
9430,US
8998,US
10514,US
10496,US
1591,DE
76025,GB
4836,GB
14631,US
87499,GB
87499,US
18923,US
26665,GB
26665,NO
26665,SE
28089,US
62255,NZ
62255,GB
5708,JP
5708,GB
5708,US
5708,AU
218,GB
218,US
338,DE
21641,GB
10925,US
2293,US
621,US
792,GB
792,US
1777,US
642,US
433,US
16619,US
1725,US
11977,US
20322,US
16158,US
629,US
10160,US
11452,US
12163,US
32275,US
13785,US
1103,US
36739,US
14144,US
10622,AU
10622,HK
13370,US
11191,US
10215,GB
10215,US
25066,US
1523,GB
1523,DE
1523,US
11361,US
92591,US
57612,BS
57612,GB
12509,US
15256,US
83686,US
80304,US
28053,US
67913,IE
13991,US
1443,US
8545,GB
19556,US
231576,US
16172,US
13403,US
15797,US
347764,CA
347764,US
13537,CA
13537,US
20794,US
31064,US
576,US
13990,US
11583,GB
18602,GB
18602,CA
27549,US
59728,US
10930,FR
32395,US
58882,CN
7547,US
35944,GB
35944,DE
42222,US
13827,US
9282,CA
9282,US
38940,US
38940,ES
35689,US
97614,FR
97614,US
37206,CA
37206,IE
58626,US
837,CA
1555,FR
244783,US
16564,NL
16564,BE
168027,US
3482,FR
3482,US
135595,US
135595,TH
8982,TH
8982,AU
89861,GB
89861,IN
455,IN
455,DE
455,GB
455,US
14351,US
10664,ES
9277,US
9443,GB
7863,AU
138697,US
11901,US
1548,DE
1548,GB
1548,US
11889,CA
11889,GB
33155,US
5528,CH
5528,DE
5528,FR
321,CA
4997,CA
4997,US
925,US
27451,US
73532,FI
73532,FR
73532,DE
979,FR
193722,JP
7913,IN
253253,US
51995,US
13173,US
22908,CA
22908,GB
70670,DE
70670,NO
84204,IE
84204,GB
25248,CA
230266,GB
230266,NO
16633,US
91586,US
215,US
333371,US
9012,US
345911,US
72571,US
242512,JP
242512,US
10072,US
211954,MX
82990,US
29912,US
11843,GB
11284,US
504,US
173,US
227348,US
1955,GB
1955,US
152532,US
243940,US
77,US
157547,US
2295,US
71,FR
71,GB
147773,US
16096,US
24266,AU
16508,US
2895,US
15660,US
59968,US
323677,CA
323677,DE
19848,US
256274,US
235271,US
284293,US
24973,US
21610,US
10283,US
8346,CA
8346,US
122081,FR
122081,US
10987,US
1391,MX
747,GB
747,US
747,FR
14745,US
26748,US
11357,US
24913,CA
24913,US
13776,US
14854,US
50357,CA
50357,US
13090,US
192141,US
16441,US
29996,US
351819,US
14834,US
22649,US
378200,US
20455,JP
20455,US
13193,US
11042,CA
11042,FR
10786,GB
10786,US
12484,US
17339,GB
11959,US
9900,US
14662,US
335,IT
335,ES
335,US
15745,US
17431,GB
21014,US
78394,FR
78394,GB
10217,CA
46332,FR
13996,US
3028,US
1024,NZ
343795,US
45658,US
16148,US
4553,US
4553,ES
36351,US
245916,US
27585,US
1415,NL
1415,US
313922,US
14474,US
199933,US
13685,US
8744,US
38428,IN
8847,US
39269,CA
46838,CA
46838,US
56930,US
41730,US
18442,CA
298312,US
11600,US
71547,GB
71547,DE
57876,US
77495,ES
13849,GB
14849,US
12486,US
244403,US
292481,US
340816,US
78814,US
297596,BS
297596,US
299552,CY
299552,JO
299552,GB
11935,GB
11935,US
113406,US
447027,US
290825,US
361159,US
12555,CZ
12555,SK
31175,DE
12498,US
77949,GB
1690,US
8435,GB
64720,US
49365,US
11404,GB
300706,US
16337,US
11577,US
77987,FR
77987,DK
77987,SE
77987,TH
77987,US
40185,FR
68202,US
8981,GB
10914,CA
10914,GB
10914,US
50848,FR
166624,CA
166624,MX
10822,US
10822,ES
10822,FR
10844,NZ
9336,US
5689,US
712,GB
13342,US
10339,US
1429,US
9303,US
641,US
27686,US
65749,AR
65749,ES
6106,GB
6106,US
252680,US
141,US
17139,NL
17139,BE
12079,US
39800,US
4550,KR
62116,FR
9991,GB
9991,US
13807,HK
68818,BO
68818,FR
68818,ES
68818,GB
